54690,227.917,-97.6453,0.0002,0.002,50,2.8e+10,0.0513717,2.01709,10
54933,228.93,-97.8499,0.0002,0.002,51,2.8e+10,0.0513717,2.01709,10
54827,228.487,-98.0595,0.0002,0.002,52,2.8e+10,0.0513717,2.01709,10
54787,228.322,-98.2749,0.0002,0.002,53,2.8e+10,0.0513717,2.01709,10
54624,227.641,-98.4971,0.0002,0.002,54,2.8e+10,0.0513717,2.01709,10
54324,226.392,-98.7265,0.0002,0.002,55,2.8e+10,0.0513717,2.01709,10
54339,226.455,-98.9642,0.0002,0.002,56,2.8e+10,0.0513717,2.01709,10
54109,224.223,-99.2106,0.0002,0.002,57,2.8e+10,0.0513717,2.02825,10
53895,223.478,-99.4666,0.0002,0.002,58,2.8e+10,0.0513717,2.027,10
53798,224.195,-99.7328,0.0002,0.002,59,2.8e+10,0.0513717,2.01713,10
53720,223.871,-100.01,0.0002,0.002,60,2.8e+10,0.0513717,2.01712,10
53026,219.972,-100.299,0.0002,0.002,61,2.8e+10,0.0513717,2.02612,10
52717,219.693,-100.6,0.0002,0.002,62,2.8e+10,0.0513717,2.0171,10
51636,215.188,-100.913,0.0002,0.002,63,2.8e+10,0.0513717,2.0171,10
50897,212.107,-101.24,0.0002,0.002,64,2.8e+10,0.0513717,2.01712,10
51286,213.722,-101.581,0.0002,0.002,65,2.8e+10,0.0513717,2.01717,10
50900,211.487,-101.937,0.0002,0.002,66,2.8e+10,0.0513717,2.023,10
49605,205.273,-102.307,0.0002,0.002,67,2.8e+10,0.0513717,2.031,10
46490,192.772,-102.693,0.0002,0.002,68,2.8e+10,0.0513717,2.027,10
46619,194.269,-103.095,0.0002,0.002,69,2.8e+10,0.0513717,2.01722,10
30671,127.243,-103.513,0.0002,0.002,70,2.8e+10,0.0513717,2.026,10
27821,115.653,-103.947,0.0002,0.002,71,2.8e+10,0.0513717,2.022,10
25859,107.056,-104.399,0.0002,0.002,72,2.8e+10,0.0513717,2.03012,10
24209,100.263,-104.867,0.0002,0.002,73,2.8e+10,0.0513717,2.02938,10
22267,91.947,-105.353,0.0002,0.002,74,2.8e+10,0.0513717,2.03525,10
20654,85.6746,-105.857,0.0002,0.002,75,2.8e+10,0.0513717,2.02626,10
12977,54.0456,-106.378,0.0002,0.002,76,2.8e+10,0.0513717,2.01837,10
11303,46.8442,-106.918,0.0002,0.002,77,2.8e+10,0.0513717,2.02801,10
17272,71.1865,-107.475,0.0002,0.002,78,2.8e+10,0.0513717,2.039,10
17591,72.56,-108.05,0.0002,0.002,79,2.8e+10,0.0513717,2.03739,10
10567,43.7719,-108.642,0.0002,0.002,80,2.8e+10,0.0513717,2.02901,10
16261,67.1842,-109.253,0.0002,0.002,81,2.8e+10,0.0513717,2.03413,10
14296,58.9505,-109.881,0.0002,0.002,82,2.8e+10,0.0513717,2.038,10
9177,37.9902,-110.526,0.0002,0.002,83,2.8e+10,0.0513717,2.03025,10
7172,29.4409,-111.188,0.0002,0.002,84,2.8e+10,0.0513717,2.047,10
7556,31.0483,-111.867,0.0002,0.002,85,2.8e+10,0.0513717,2.045,10
6904,28.4066,-112.561,0.0002,0.002,86,2.8e+10,0.0513717,2.04237,10
11245,46.291,-113.272,0.0002,0.002,87,2.8e+10,0.0513717,2.04137,10
6488,26.6999,-113.998,0.0002,0.002,88,2.8e+10,0.0513717,2.04201,10
9514,38.996,-114.738,0.0002,0.002,89,2.8e+10,0.0513717,2.05,10
8852,36.156,-115.493,0.0002,0.002,90,2.8e+10,0.0513717,2.057,10
5408,22.1885,-116.26,0.0002,0.002,91,2.8e+10,0.0513717,2.04801,10
7805,31.9115,-117.04,0.0002,0.002,92,2.8e+10,0.0513717,2.05499,10
4810,19.5781,-117.832,0.0002,0.002,93,2.8e+10,0.0513717,2.06401,10
6580,26.7809,-118.635,0.0002,0.002,94,2.8e+10,0.0513717,2.06413,10
5268,21.1378,-119.448,0.0002,0.002,95,2.8e+10,0.0513717,2.093,10
5383,21.716,-120.27,0.0002,0.002,96,2.8e+10,0.0513717,2.08202,10
4741,19.0046,-121.1,0.0002,0.002,97,2.8e+10,0.0513717,2.09499,10
2618,10.5092,-121.937,0.0002,0.002,98,2.8e+10,0.0513717,2.09212,10
6561,26.2858,-122.78,0.0002,0.002,99,2.8e+10,0.0513717,2.09612,10
5641,22.2605,-123.627,0.0002,0.002,100,2.8e+10,0.0513717,2.12729,10
